idx,name_roi,name_bone,main_angle_gst,inter_angle_gst,min_angle_gst,main_eigenvalues_gst,inter eigenvalues_gst,min eigenvalues_gst,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumEntropy,original_glcm_SumSquares,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,deep_feature 1,deep_feature 18,deep_feature 27,deep_feature 33,deep_feature 35,deep_feature 43,deep_feature 54,deep_feature 57,deep_feature 66,deep_feature 67,deep_feature 82,deep_feature 91,deep_feature 94,deep_feature 100,deep_feature 103,deep_feature 117,deep_feature 122,deep_feature 141,deep_feature 146,deep_feature 153,deep_feature 173,deep_feature 177,deep_feature 178,deep_feature 188,deep_feature 195,deep_feature 201,deep_feature 202,deep_feature 203,deep_feature 206,deep_feature 210,deep_feature 212,deep_feature 216,deep_feature 223,deep_feature 228,deep_feature 232,deep_feature 236,deep_feature 253,deep_feature 259,deep_feature 271,deep_feature 280,deep_feature 285,deep_feature 288,deep_feature 324,deep_feature 329,deep_feature 335,deep_feature 340,deep_feature 349,deep_feature 357,deep_feature 363,deep_feature 364,deep_feature 367,deep_feature 374,deep_feature 375,deep_feature 385,deep_feature 388,deep_feature 403,deep_feature 404,deep_feature 417,deep_feature 420,deep_feature 428,deep_feature 432,deep_feature 435,deep_feature 439,deep_feature 452,deep_feature 454,deep_feature 460,deep_feature 467,deep_feature 475,deep_feature 489,deep_feature 500,deep_feature 506,deep_feature 511
307,Segmentation-grayscale-5_1221-07131-L45_2,Segmentation-grayscale_1221-07131-L45_2,89.70305694,76.76447988,13.23897049,7967.840332,5731.402832,1736.161743,223.9101166,1106.241968,2.92E+11,5.434963182,468.3665161,3.150202952,281.4200853,556.8096229,434.5817871,201.6292143,654.3290698,1.028868108,2.92E+11,0.030073064,118109.5754,662.7597038,1398939.816,16884.1452,663.513128,100.625852,0.736855119,7.114275348,4.280717402,47.38996094,0.260657801,0.177640943,0.98256596,0.917556606,-0.119879463,0.818597823,0.179537283,22.84813073,0.001921955,10.22961618,0.752488088,0.008237839,6.367229226,191.034745,18285.58978,0.028750031,189.6441505,727.4243026,1.253548455,833.8809763,0.006744311,0.004891313,5.825727788,560376.5938,0.88038948,0.932038572,0.098074102,0.951034617,704.7532592,0.004552996,6598.054066,0.022186014,176.853977,939.7311674,187.6569737,26453.5451,1.625145704,0.003361309,132670.9453,0.446107208,0.69423674,686.5437989,0.002005407,7.438882163,0.436076852,182.3983277,7.720545974,141189.8016,0.20702833,3.416382683,20509.31852,189.0453459,707.6592921,11.07265577,4314.906892,0.08272049,0.005044408,0.379237735,351.4443643,0.00127148,53.76962907,1.57E-05,9393.772243,0.280213131,0.045914724,0.316680491,0.278508812,0.267450005,0.313343257,0.42454648,0.310126513,0.50396049,0.250273943,0.255330831,0.358982801,0.241651356,0.239812091,0.308356404,0.344580203,0.229352668,0.303281903,0.308637977,0.240041673,0.348645985,0.323418677,0.287345141,0.323370755,0.302933335,0.236138597,0.254452199,0.161907509,0.26579845,0.289857924,0.243364945,0.343114883,0.258937001,0.397921503,0.342437983,0.356462806,0.257644206,0.261479348,0.297618359,0.329060286,0.30029881,0.248268589,0.362022668,0.302498311,0.28777203,0.220039576,0.273698688,0.261163294,0.365684181,0.252606094,0.307815135,0.272138029,0.28956601,0.170768619,0.211179197,0.23164548,0.350139618,0.29370752,0.420329273,0.234951869,0.252512962,0.326590866,0.327777296,0.340084136,0.402475387,0.263682812,0.203615889,0.35049051,0.270110279,0.267629027,0.341532588,0.300495863,0.357034683,0.343398064
468,Segmentation-grayscale-6_1221-07131-L45_2,Segmentation-grayscale_1221-07131-L45_2,89.18331459,80.12059218,9.913774682,8715.175781,6606.48584,2010.400635,238.0194153,1171.946313,3.32E+11,5.529734014,523.7772522,2.710972404,298.2440421,599.4367581,481.6651001,221.41051,697.8386442,0.862924163,3.32E+11,0.027062727,127654.3463,752.1539578,1345228.735,15074.25569,710.0751225,113.9483756,0.723660265,7.651493737,4.376504321,52.36497459,0.248004183,0.165561196,0.980360456,0.912050971,-0.115061103,0.811821658,0.167934098,24.558507,0.001577625,10.43408393,0.740388849,0.006931574,6.460403859,206.0058745,16635.41264,0.026007635,204.7016998,824.3646141,1.23005749,932.2823897,0.005791116,0.004279689,5.893283081,569121.3389,0.889127692,0.93743618,0.088479692,0.954878079,800.7993033,0.004000518,6633.711463,0.020971322,190.1592276,1042.582016,79.21644332,13692.49683,0.635519166,0.002968144,144407.4698,0.456519032,0.70237521,767.7861727,0.001795997,7.446308256,0.463828277,74.56823529,7.743545406,150966.2557,0.221363664,3.063485427,18456.3198,204.3403237,803.489128,9.962824587,4343.646994,0.066981097,0.004412912,0.402092187,414.6470887,0.001184674,54.67834994,1.58E-05,9747.877222,0.325834243,0.041132932,0.335279405,0.158375099,0.392053843,0.451322436,0.731855452,0.314464122,0.462676644,0.35853079,0.350086391,0.555176497,0.297629356,0.225669771,0.324921161,0.449568689,0.31291765,0.301641971,0.370949686,0.311106294,0.486503065,0.412377328,0.336031377,0.470536441,0.264260709,0.408596635,0.411370486,0.416984886,0.403799593,0.471442789,0.218959436,0.579793096,0.41636622,0.336628407,0.407265782,0.423037589,0.379440635,0.275824636,0.345034838,0.496741682,0.440590322,0.317362964,0.369567722,0.319210976,0.389052987,0.432444125,0.34428221,0.423134685,0.435846299,0.25129056,0.41938445,0.54589051,0.405461341,0.237806454,0.126184702,0.306982875,0.310830534,0.501283884,0.473064423,0.363684893,0.590793133,0.491898209,0.53527838,0.450776607,0.440811753,0.364044696,0.513405085,0.300563365,0.258027881,0.371705055,0.600106001,0.465199083,0.416107148,0.656232536
666,Segmentation-grayscale-7_1221-07131-L45_2,Segmentation-grayscale_1221-07131-L45_2,82.88889909,80.43905515,11.95564503,8537.010742,7786.300293,1844.292114,235.2173584,1150.57439,3.13E+11,5.467624954,488.9143982,2.920792217,289.8570922,578.944512,453.7352905,210.2660251,677.062099,0.965097199,3.13E+11,0.029012058,123236.3379,703.5913467,1300459.386,15597.33189,677.9686595,119.2291769,0.70114302,7.770950132,4.396622065,55.65521782,0.24867417,0.166782931,0.979551821,0.911080018,-0.108624502,0.792322957,0.16887713,23.74669115,0.001742177,10.35373353,0.720376011,0.007252041,6.39506629,199.2994591,17760.03767,0.02778668,198.3559276,778.4936345,1.234313295,876.884378,0.006029418,0.004446217,5.837345274,568054.7321,0.888093214,0.936662644,0.090448704,0.95438959,757.1229467,0.004155273,6729.959905,0.021343067,190.5032352,1012.422963,66.70986576,11836.62903,0.518891311,0.003056976,146036.2517,0.463132254,0.70752375,757.7604022,0.001847602,7.408950952,0.462361965,62.03212878,7.679934559,149299.6769,0.218919939,3.145176064,19785.73044,197.2515844,756.9590136,10.15057413,3979.476141,0.069760175,0.004582833,0.4025109,403.4135367,0.001221186,56.3089268,1.49E-05,9982.140007,0.317670322,0.041439825,0.407468736,0.125659332,0.422167242,0.509716868,0.594578147,0.425720036,0.466691047,0.361390352,0.327938765,0.463706285,0.263814569,0.236485571,0.358134508,0.422422051,0.225747198,0.263454944,0.340754688,0.316734254,0.439988703,0.402520031,0.355513364,0.387363762,0.244803518,0.359479368,0.360641897,0.317988038,0.350013286,0.397612512,0.321352184,0.374258727,0.550088108,0.356811941,0.283722043,0.395218909,0.386164397,0.292854905,0.354367018,0.44051078,0.311431766,0.271105021,0.508057654,0.345518559,0.362217098,0.408971816,0.370152622,0.377299905,0.406941563,0.288988829,0.292969972,0.403084874,0.535238504,0.268772751,0.215225428,0.293668449,0.391877145,0.541115463,0.492177546,0.375107229,0.496481508,0.422308475,0.467383206,0.418812126,0.484054208,0.448627979,0.398933917,0.431559801,0.294568688,0.237062484,0.52277422,0.418724597,0.402099252,0.517986774
550,Segmentation-grayscale-8_1221-07131-L45_2,Segmentation-grayscale_1221-07131-L45_2,89.18108617,75.69822742,14.32619449,8596.201172,6057.775879,2021.613037,251.7284424,1170.599292,3.47E+11,5.555905889,535.0158691,2.531121147,294.3251583,621.7478954,521.005127,222.091928,713.4625313,0.751844643,3.47E+11,0.025512712,122458.3381,790.5024081,1163343.007,12256.71004,682.5860944,108.3486297,0.726219606,7.54895075,4.356798834,48.47523854,0.245196139,0.161907899,0.981214254,0.912759246,-0.115845411,0.815979043,0.16473613,25.43504482,0.001387058,10.47681469,0.743467152,0.006254678,6.484014109,197.733681,15839.57688,0.02471547,195.7018733,858.9046546,1.219211002,972.351354,0.005044015,0.003757711,5.906488005,572016.5073,0.891953324,0.939433185,0.083272855,0.956169278,833.8360239,0.003517279,6830.942731,0.021284174,177.9775493,1058.352125,71.80452109,13720.56601,0.522902395,0.00263147,144910.9983,0.451520528,0.698404308,769.9488306,0.001618056,7.432686746,0.470598241,67.28908811,7.752427695,154759.5041,0.226925751,2.860236153,17399.23572,196.014982,839.6402227,9.489507803,4577.864281,0.057402386,0.003875222,0.405942483,424.8554422,0.001069637,49.03560935,1.65E-05,9512.83451,0.30606552,0.040446955,0.367354363,0.273317307,0.41435647,0.4094899,0.615100026,0.330085754,0.456352085,0.259489238,0.295559675,0.323613584,0.262987763,0.26166153,0.342891753,0.36790657,0.249491185,0.29835543,0.306887448,0.266237259,0.350938827,0.381168008,0.286454409,0.347150028,0.253280461,0.309277356,0.348644197,0.288028985,0.273954451,0.349841446,0.269232482,0.441457123,0.372595638,0.412195057,0.345748842,0.319927931,0.280689567,0.28656444,0.26820901,0.391992599,0.313357741,0.300447017,0.426137924,0.331360877,0.252403945,0.319864869,0.268401355,0.313874573,0.402106732,0.255391568,0.25167495,0.32529372,0.419305801,0.226666614,0.243020222,0.288261384,0.289029092,0.43605721,0.440898299,0.294973522,0.302587152,0.295502037,0.409427971,0.361098677,0.40978083,0.451877445,0.312139064,0.366108447,0.250288785,0.196796492,0.384732872,0.437622845,0.333499581,0.393794864
60,Segmentation-grayscale-9_1221-07131-L45_2,Segmentation-grayscale_1221-07131-L45_2,88.09296442,75.02370828,15.10288258,8437.852539,5899.714355,2193.856445,262.4751404,1204.018433,3.73E+11,5.606395029,553.0704498,2.509136652,302.431576,646.0973423,547.5628052,228.9453103,739.1990148,0.728146846,3.73E+11,0.024462599,128973.4078,852.5779858,1309079.525,13136.79755,725.015886,107.5873776,0.741734522,7.557790432,4.359948253,47.68387916,0.242866728,0.15923933,0.981327391,0.912551971,-0.119293123,0.827109243,0.162302201,26.4238338,0.001285239,10.55404401,0.75517096,0.005767609,6.536776612,208.1508159,15246.74078,0.023756856,205.8734795,919.4583459,1.212911155,1041.437089,0.004600667,0.003458586,5.949999853,574129.6318,0.894028475,0.940795614,0.080536906,0.957092807,892.402563,0.003243738,6728.035449,0.020746588,186.1027539,1115.398957,71.53873313,14494.39048,0.494898939,0.002457396,145654.8596,0.449141709,0.696538096,808.1059794,0.001503036,7.473532952,0.475519184,67.11627313,7.790154551,157537.747,0.230999522,2.740170476,16683.0769,206.4422435,900.4390652,9.188286218,4926.678496,0.050765607,0.00356185,0.409130151,451.9747986,0.001002897,48.4242766,1.70E-05,9344.646216,0.323732231,0.03968788,0.376852036,0.213452905,0.488548607,0.34883976,0.569529653,0.298024356,0.387811095,0.294891626,0.326216698,0.321949244,0.319373012,0.3175686,0.344640195,0.326929361,0.264361471,0.292630762,0.230861381,0.208378404,0.333937585,0.360409856,0.257346869,0.32677868,0.261487454,0.232636675,0.331995726,0.300245494,0.262828976,0.378608316,0.309979051,0.457291245,0.384390861,0.443822056,0.356509179,0.360593528,0.289747,0.211626723,0.327786028,0.419088751,0.399042547,0.215398312,0.397030801,0.312538594,0.25329563,0.271398813,0.28259927,0.314716458,0.386898935,0.219541073,0.287479728,0.328366995,0.358081102,0.234656394,0.172655046,0.29487136,0.266334325,0.498472065,0.455744356,0.323288739,0.407236606,0.273644567,0.453310698,0.397811711,0.420432836,0.343408436,0.35855791,0.403899521,0.251895338,0.227604464,0.373190194,0.50221622,0.397125602,0.427188128
368,Segmentation-grayscale-1_1239-67599-L45,Segmentation-grayscale_1239-67599-L45,86.54015072,69.47584482,20.83992522,6586.705078,4758.902832,2004.462158,257.2799866,1050.741284,2.95E+11,5.411714575,442.1576691,3.104684448,256.0523708,578.6736749,486.7534485,185.5508628,657.3411172,0.92317017,2.95E+11,0.02887196,97234.12233,676.7622882,895371.8552,10927.91037,541.7281965,86.19389356,0.72566806,6.774692115,4.215678966,38.28106781,0.255869766,0.170337957,0.984852317,0.920334343,-0.113738901,0.809045748,0.173617117,23.72504675,0.00161912,10.22125392,0.735687003,0.006688697,6.331707479,156.9805225,17887.71812,0.028000193,156.4474151,732.3664764,1.227937728,832.0647446,0.005081499,0.003812648,5.779784324,566459.3911,0.886182202,0.936505523,0.08538766,0.95375185,710.1277633,0.003569871,7095.277476,0.023381492,154.3392106,933.4449329,89.92666836,15953.16563,0.6431747,0.002772427,129986.4063,0.428351978,0.679896665,673.9383263,0.001657514,7.435467625,0.444962704,84.87595435,7.660911,148928.4836,0.218375654,2.876284918,19690.18568,155.6537714,714.8241862,9.90332457,4069.77445,0.056665896,0.003914966,0.382365482,353.924437,0.001057409,41.75545316,1.67E-05,8881.876893,0.215811318,0.045708591,0.054654792,0.488347858,0.042237192,0.155123636,0.036141414,0.218138233,0.144353703,0.124873146,0.057360817,0.104484685,0.171869367,0.182908848,0.154930428,0.080746599,0.126951918,0.144356757,0.073796667,0.224211827,0.081290551,0.041543767,0.133604318,0.127467558,0.237258464,0.206106469,0.144793138,0.200977907,0.207004607,0.061286934,0.314715713,0.05954152,0.162483439,0.12039464,0.067899533,0.100125484,0.203032658,0.20223096,0.075669482,0.077426568,0.240880579,0.172500223,0.161327019,0.27097109,0.055663437,0.113936275,0.109992713,0.10472852,0.067462742,0.142940179,0.028493449,0.077038117,0.147345364,0.285342574,0.34789449,0.317118973,0.176746771,0.023172595,0.11502561,0.124400936,0.159514517,0.172217265,0.073488906,0.042844906,0.139347941,0.21817629,0.103896208,0.304481715,0.155183762,0.0521672,0.036254317,0.04393997,0.04148972,0.081080541
459,Segmentation-grayscale-10_1239-67599-L45,Segmentation-grayscale_1239-67599-L45,85.82731313,67.72520446,22.70395361,7782.537109,5065.731934,2013.727783,255.6085266,1078.643237,3.11E+11,5.47549389,465.6070404,2.862050732,264.0357566,595.0178333,509.1668091,194.0690756,675.1974781,0.823379066,3.11E+11,0.026863935,101845.4125,712.2683423,893219.8918,10157.58136,561.3095082,96.36325921,0.707158359,7.242293915,4.29567945,41.34072989,0.243597537,0.15855533,0.983117865,0.915394617,-0.107516696,0.794249994,0.162205834,24.4137286,0.00134928,10.37781429,0.717821687,0.005477923,6.394374597,164.4181919,16852.74906,0.026236537,163.2754672,769.4015847,1.205913198,867.9434686,0.004924365,0.003771119,5.816208341,574990.2165,0.894624853,0.94171533,0.076297347,0.957421507,747.1859749,0.003546174,7403.137274,0.02293413,157.4871771,947.4779833,28.86023854,7304.7364,0.197713038,0.002801449,141319.5967,0.43779305,0.687496113,688.2560421,0.001707789,7.40557463,0.473325581,24.39669222,7.656274537,158837.1631,0.232904872,2.526552687,18320.74711,163.0330069,753.5463171,8.853796942,4007.808382,0.051167767,0.003869355,0.404983124,382.1707223,0.001125634,43.89300407,1.62E-05,9426.901598,0.243200037,0.041956843,0.17125313,0.28746587,0.186341897,0.187536433,0.201085433,0.276099712,0.20357646,0.181951061,0.151976988,0.214485049,0.19431904,0.20089747,0.216809526,0.256565422,0.179901153,0.22472541,0.187626243,0.233004868,0.23410061,0.140804261,0.19761847,0.187289178,0.293001652,0.237409145,0.240402386,0.177937567,0.231936201,0.273634702,0.298128128,0.224183723,0.166019574,0.184817895,0.117981769,0.160519108,0.248270094,0.171771303,0.159355998,0.181949303,0.300993323,0.20909217,0.198717728,0.225875869,0.1587248,0.212214768,0.175759703,0.219426095,0.201819152,0.209752724,0.162188038,0.175544724,0.152348936,0.320332468,0.259887189,0.28246212,0.226069942,0.171317652,0.170762181,0.17981413,0.202209398,0.250151455,0.200098127,0.221201986,0.168533742,0.175246522,0.194740981,0.33038494,0.21516934,0.149420172,0.17354323,0.200352281,0.191136047,0.253524035
45,Segmentation-grayscale-2_1239-67599-L45,Segmentation-grayscale_1239-67599-L45,84.56585793,68.42172347,22.31938056,7224.307129,4901.054688,1935.280273,261.5212891,1062.919336,3.04E+11,5.435466021,449.3666534,2.99827176,257.5795138,589.7518797,502.9770508,187.8130202,667.5950492,0.875017139,3.04E+11,0.027957135,97875.87017,697.9157817,865811.0703,10252.91509,541.0616064,91.32668114,0.711377065,7.024414331,4.257637237,39.63275319,0.249003253,0.163711008,0.983965422,0.917664801,-0.109333057,0.797626508,0.16710843,24.1967057,0.001474964,10.29269952,0.721911941,0.005912076,6.3549273,158.0970719,17449.23127,0.027231412,157.1417269,753.4171273,1.215769904,853.5233206,0.004807493,0.003649458,5.788225994,571118.0594,0.890750767,0.939389308,0.080354989,0.955745085,730.9800855,0.003425489,7311.783805,0.023341018,153.2197456,941.0562729,38.69757293,8949.071982,0.258246034,0.002693664,134965.0319,0.430841674,0.681924285,679.9630149,0.001629967,7.416905709,0.459335497,33.95799157,7.647096089,154239.8005,0.226163703,2.654243953,19066.29088,156.6772647,737.0088639,9.289391378,4074.096821,0.051365653,0.003745076,0.393295328,367.9395882,0.001055698,42.42329572,1.63E-05,9187.288936,0.22606982,0.043321866,0.206833109,0.267817944,0.215766907,0.303193063,0.244407922,0.281848639,0.288495809,0.257357031,0.248409882,0.280811518,0.248179615,0.177241862,0.175415814,0.317900866,0.166382089,0.276366979,0.225049883,0.290351748,0.327788532,0.260805517,0.240796462,0.25762713,0.271129251,0.247868821,0.283305317,0.288488537,0.336735696,0.321145266,0.221865371,0.242630184,0.367386073,0.197746783,0.180169225,0.182762161,0.313905329,0.23066248,0.31286931,0.191976056,0.179131716,0.25110507,0.238071635,0.350391984,0.228755951,0.327056199,0.261894464,0.274176627,0.275515229,0.24280031,0.237716198,0.28493017,0.275203556,0.223908812,0.284870178,0.244914606,0.262718946,0.214135095,0.221994773,0.256180525,0.300752997,0.337183952,0.227393433,0.284652174,0.210444584,0.291538686,0.347238779,0.284057021,0.228683442,0.202664256,0.213119105,0.214457929,0.195355982,0.295041353
501,Segmentation-grayscale-3_1239-67599-L45,Segmentation-grayscale_1239-67599-L45,85.69802168,68.49322133,21.97529822,8135.912598,5469.726074,2169.292969,263.6536255,1120.261255,3.36E+11,5.533666972,489.3570862,2.7922189,275.1539278,619.1714122,531.992981,203.4192841,702.3020384,0.794445882,3.36E+11,0.025639934,109854.9155,770.7686512,1021190.546,11016.58483,607.1471751,102.0688343,0.712361985,7.471257112,4.337836621,43.5482013,0.23850681,0.153761916,0.982170128,0.913054044,-0.108156303,0.799220972,0.157416355,25.38694941,0.001237344,10.48470409,0.722597123,0.004917115,6.454671561,177.3040023,16147.05292,0.025084009,175.8946028,830.3873453,1.197621581,933.8762273,0.004561165,0.00352127,5.86407314,578398.2235,0.898025393,0.9437517,0.073018886,0.958889165,806.9548744,0.003317412,7319.178932,0.022137135,167.9757906,1010.520574,25.74404847,7191.744641,0.167620626,0.002637847,147230.8552,0.445305328,0.693499117,737.8532232,0.001629182,7.419848874,0.48480534,21.48938503,7.683683688,162911.5061,0.238879131,2.394377059,17485.99891,175.8484914,814.2787122,8.45806567,4213.099595,0.045913363,0.003611392,0.415372105,418.2519702,0.001085642,44.61543183,1.64E-05,9472.812417,0.270350308,0.040137723,0.201010704,0.206273437,0.269940048,0.28995201,0.339630753,0.314705014,0.280228078,0.215257719,0.254907072,0.380284995,0.237157986,0.202716187,0.27279073,0.340780407,0.18903248,0.262922257,0.306058884,0.226232782,0.339508593,0.26733759,0.258352876,0.305949181,0.303120643,0.277188987,0.270053089,0.247348666,0.205471858,0.338356614,0.252742887,0.323414475,0.299531877,0.261146516,0.325098783,0.274039865,0.28622812,0.20292452,0.312019706,0.305092484,0.333056986,0.215447173,0.261939794,0.228793532,0.317647368,0.32444483,0.260725915,0.284606487,0.290416867,0.245247543,0.312159032,0.338174403,0.206537709,0.243100941,0.202484637,0.222939238,0.279672652,0.252124816,0.321057051,0.256780386,0.332824022,0.330656677,0.298445195,0.355757266,0.200128004,0.214811683,0.258339077,0.233472079,0.211092845,0.250223964,0.35943082,0.272978961,0.254487395,0.366079867
481,Segmentation-grayscale-4_1239-67599-L45,Segmentation-grayscale_1239-67599-L45,84.92323389,69.33536934,21.33515236,7383.083008,4960.327148,1994.868408,253.496228,1078.776538,3.10E+11,5.476813744,465.3639984,2.911898284,265.0173966,593.1645284,506.5136719,194.2282213,674.4384647,0.843583008,3.10E+11,0.026973878,103023.0849,711.6543041,944644.7809,10781.58385,572.3981923,92.98055889,0.720704297,7.090138573,4.270208275,40.31155091,0.247506406,0.162331959,0.983691951,0.916994185,-0.112175284,0.806511902,0.166057459,24.32690955,0.001401254,10.35389488,0.731009692,0.005715018,6.399381265,166.3446878,16865.82913,0.026300375,165.1569723,768.2170295,1.213063565,869.4635692,0.005037967,0.003824626,5.825080092,572518.9929,0.892248673,0.940131713,0.079494353,0.956379225,745.5192777,0.003591003,7246.394406,0.022897137,158.4287104,952.3239171,63.00701159,11781.72252,0.474598009,0.002806438,138179.4306,0.436618987,0.686607041,689.0746229,0.001709165,7.420969264,0.464052623,58.36329682,7.679421043,155723.4483,0.228339194,2.640668273,18395.72611,164.9258907,751.8528057,9.176746341,4111.571658,0.053966213,0.003927439,0.398344404,376.4959508,0.001114799,43.41735229,1.66E-05,9196.8049,0.240307401,0.043165967,0.226877138,0.19279784,0.281176835,0.295514733,0.402063906,0.302532434,0.454925895,0.235336006,0.275124878,0.307066172,0.265840411,0.209331095,0.195106372,0.344946235,0.178475037,0.266303748,0.210291401,0.296950191,0.423515856,0.360135466,0.258879989,0.227069438,0.272333533,0.270777613,0.261775464,0.249843031,0.314157754,0.379260778,0.209930792,0.310794502,0.349434465,0.204880312,0.215729222,0.183115497,0.315893888,0.189881429,0.342413872,0.262834877,0.344650477,0.255189329,0.242818087,0.386026204,0.228025302,0.286502749,0.351902902,0.282525808,0.36120218,0.216933653,0.254606277,0.327003926,0.234571964,0.146288395,0.228451148,0.238955572,0.253169566,0.282006294,0.199336737,0.242492199,0.311203569,0.375012219,0.323908627,0.33150956,0.207461759,0.21851787,0.339340031,0.244975686,0.228433385,0.23297298,0.263617963,0.301371455,0.282924205,0.37806046
232,Segmentation-grayscale-5_1239-67599-L45,Segmentation-grayscale_1239-67599-L45,85.16399094,67.14903872,23.4145418,7229.189453,4919.96582,1916.45752,252.980896,1047.891357,2.92E+11,5.416663842,443.1783752,3.046009423,255.8896285,576.0337151,486.0379333,185.7719844,654.7736548,0.902420119,2.92E+11,0.028572837,96913.69808,670.1373737,857536.9045,10406.61832,534.8377337,91.20890713,0.70883044,7.0010856,4.254136484,39.834377,0.250200213,0.164947363,0.983996069,0.917955225,-0.108339428,0.794113045,0.168372939,23.64801764,0.001532992,10.26245051,0.719015413,0.006015029,6.334823361,156.5116602,17792.87242,0.027782367,155.7896953,725.7877193,1.218117701,821.4142757,0.005166388,0.003917091,5.772909009,570348.3533,0.890042565,0.938870008,0.081432772,0.955430546,704.3497974,0.003675998,7315.074565,0.023435912,153.4812589,914.6376874,45.74307262,9550.507553,0.321807304,0.002895764,135311.0096,0.433507116,0.684079169,664.0989873,0.001753399,7.406511289,0.457681496,40.96917292,7.634682981,153185.6712,0.22461802,2.712800114,19486.18906,155.1522723,709.3470526,9.417687831,3903.380725,0.055477347,0.004018944,0.392759163,356.976513,0.001131008,44.88506774,1.61E-05,8904.379826,0.229253591,0.042285959,0.135501862,0.295747548,0.157966554,0.171564162,0.122566596,0.204511434,0.188663185,0.174157828,0.129045069,0.179261282,0.176265106,0.183150783,0.181233272,0.244337663,0.189665765,0.16883716,0.135769665,0.218983963,0.228928864,0.102944121,0.182827786,0.148711592,0.25991419,0.199054703,0.192761555,0.196476206,0.238593787,0.180399075,0.237697512,0.130580902,0.246777087,0.163898885,0.071842663,0.117060415,0.19465135,0.19475323,0.153202191,0.122720256,0.225936159,0.210356176,0.146636784,0.228581831,0.137536794,0.146821097,0.131575078,0.205837116,0.167324886,0.189229578,0.131803259,0.191802755,0.16877757,0.279863805,0.253583074,0.288515419,0.161899149,0.115847938,0.1619104,0.116551027,0.255605966,0.20351918,0.147472575,0.180293024,0.124036878,0.194756791,0.213914558,0.290012568,0.181693539,0.119809151,0.129727423,0.122269295,0.127366081,0.188370794
